date	open	high	low	close	volume	value
2008-05-06	64930	65200	64740	64900	56644	96470
2008-05-07	64840	64950	64250	64280	57656	103372
2008-05-08	64280	64610	63810	64300	99578	104098
2008-05-09	64000	64010	63250	63280	105468	104806
2008-05-12	63000	63090	62100	62130	114874	105330
2008-05-13	62470	63080	62200	62870	105570	105670
2008-05-14	62700	62980	62040	62090	99346	98202
2008-05-15	61800	61850	61280	61730	92460	89410
2008-05-16	62050	63080	62050	63050	68850	78800
2008-05-19	63570	63850	63000	63130	41102	74188
2008-05-20	62800	63300	62660	63280	24712	68600
2008-05-21	63090	63320	62600	62660	19600	62714
2008-05-22	62700	63220	62500	63220	14124	58076
2008-05-23	62350	62550	62010	62310	74530	71532
2008-05-26	62900	63000	62600	62740	43170	70200
2008-05-27	62600	62600	62180	62230	40036	69376
2008-05-28	62100	62540	62050	62470	39564	69896
2008-05-29	62220	62340	61400	61460	87548	82840
2008-05-30	60050	60610	59880	60560	132356	96658
2008-06-02	60800	60800	60000	60130	76898	100278
2008-06-03	60200	60560	60050	60560	69122	98488
2008-06-04	60100	60280	59710	59770	103974	104098
2008-06-05	59880	60480	59840	60060	93402	99968
2008-06-06	60800	60880	60380	60640	67124	91924
2008-06-10	60580	60660	59780	59960	93030	97960
2008-06-11	59880	60070	59570	60050	68676	100644
2008-06-12	60080	60440	59850	59950	73722	97218
2008-06-13	59850	60480	59740	60280	54926	95492
2008-06-16	60770	61190	60520	60850	52736	91634
2008-06-17	61120	61900	61040	61800	57516	87036
2008-06-18	61580	61820	61260	61650	35994	79080
2008-06-19	62510	63030	62410	62750	44394	68148
2008-06-20	62790	62860	62200	62800	21502	63628
2008-06-23	62990	63150	62660	62860	14010	59978
2008-06-24	62510	62650	62000	62090	54836	63650
2008-06-25	62000	62370	61840	62280	45000	64634
2008-06-26	62400	62710	62280	62310	46418	64428
2008-06-27	62650	62720	62150	62360	36762	65486
2008-06-30	62880	63540	62630	63430	70722	70660
2008-07-01	63100	63350	63050	63170	43126	68578
2008-07-02	63350	63810	63280	63690	52092	72386
2008-07-03	64670	64830	64100	64230	78746	76540
2008-07-04	63500	63700	63100	63120	52766	74748
2008-07-07	62450	63030	62400	62940	49316	76534
2008-07-08	62700	63250	62650	63140	51950	76368
2008-07-09	62200	62450	62010	62370	50942	70490
2008-07-10	62510	62750	62360	62400	34996	70694
2008-07-11	62610	62980	62450	62870	36530	68362
2008-07-14	62850	63170	62610	62720	29308	66062
2008-07-15	62800	62900	62330	62540	26282	66762
2008-07-16	62010	62470	62010	62280	21864	65538
2008-07-17	62110	62370	62090	62120	22082	59180
2008-07-18	62240	62410	61830	62350	18370	55386
2008-07-21	62150	62480	62130	62480	7842	53648
2008-07-22	62280	62590	62180	62530	28262	42244
2008-07-23	62370	62570	62150	62210	32726	45548
2008-07-24	62100	62250	61310	61330	57030	60248
2008-07-25	61000	61230	60770	61020	65114	67972
2008-07-28	61210	61650	61110	61470	45684	64708
2008-07-29	61520	61590	61150	61240	41306	67184
2008-07-30	61070	61220	60560	60800	65666	74386
2008-07-31	61500	61830	61350	61770	56848	63982
2008-08-01	61450	61490	61130	61440	41490	69154
2008-08-04	61100	61110	60720	61020	47308	73746
2008-08-05	59600	59830	58780	58960	134178	96904
2008-08-06	59280	59750	59130	59700	66646	96764
2008-08-07	59300	59640	58880	59540	73026	95772
2008-08-08	59260	59580	58940	58970	60470	101088
2008-08-11	58000	58160	56940	57230	119674	105588
2008-08-12	57300	57330	55820	56420	135780	96398
2008-08-13	55500	57580	55410	57500	124036	87412
2008-08-14	58280	58580	57180	58380	97576	77398
2008-08-15	56900	57570	56550	57030	52392	70514
2008-08-18	57300	58210	57110	58190	113704	84788
2008-08-19	57500	57980	57110	57250	125520	92278
2008-08-20	58800	58930	58460	58850	121940	91228
2008-08-21	58900	59400	58700	59350	101370	89970
2008-08-22	60500	60690	60090	60280	104508	91872
2008-08-25	59510	59780	59400	59740	50178	91424
2008-08-26	59740	60110	58900	59080	94170	96478
2008-08-27	59400	59620	58830	59500	106248	96946
2008-08-28	59500	59650	59300	59420	65684	97684
2008-08-29	59000	59050	58640	58670	82922	96272
2008-09-01	58600	58840	57990	58110	94344	101290
2008-09-02	57450	57570	56880	57300	131098	104526
2008-09-03	57700	58120	57530	57710	111710	105644
2008-09-04	58280	58370	57600	57960	113678	104888
2008-09-05	56960	57070	56520	56660	105954	99750
2008-09-08	55680	55900	54620	55160	137568	97006
2008-09-09	54960	55450	54650	55390	158518	88998
2008-09-10	54990	55540	54900	55200	81402	86452
2008-09-11	55400	55720	55260	55480	47816	84504
2008-09-12	56000	56460	55920	56460	41846	78146
2008-09-16	55490	55500	53930	53930	43740	71182
2008-09-17	54000	54050	52900	53350	169698	103324
2008-09-18	53790	53950	51900	52000	266738	119986
2008-09-19	52390	52580	51620	52460	234624	111912
2008-09-22	53800	54320	53360	54320	177732	108598
2008-09-23	54880	54980	54030	54070	189776	115968
2008-09-24	53050	53530	52560	53490	191004	110226
2008-09-25	52710	53580	52640	53440	143154	109388
2008-09-26	53400	53600	53100	53360	89058	102188
2008-10-06	51210	51210	51210	51210	652	101988
2008-10-07	48640	48640	48640	48640	702	101678
2008-10-08	45720	46120	45720	45720	89940	84002
2008-10-10	43890	43890	43890	43890	320	76402
2008-10-13	41690	41690	41690	41690	9262	68170
2008-10-14	43050	44190	42620	43150	181912	62158
2008-10-15	41800	41980	41720	41730	27342	58356
2008-10-16	40070	40070	40070	40070	594	57792
2008-10-17	38100	40600	38060	38060	96272	47494
2008-10-20	38410	39800	38090	39610	41862	43490
2008-10-21	38710	38890	37160	37160	146990	83348
2008-10-22	36070	36070	36070	36070	778	82926
2008-10-23	33900	33900	33900	33900	5336	78274
2008-10-27	32540	32540	32540	32540	544	26574
2008-10-28	32600	32600	30910	31800	190334	53968
2008-10-29	32900	32900	30550	31820	476526	67430
2008-10-30	33100	33100	32850	33100	36906	69386
2008-10-31	31400	31930	31400	31400	149666	80332
2008-11-03	31900	32990	31450	32580	312336	85010
2008-11-04	31900	32540	31500	31770	238922	83662
2008-11-05	33150	33160	31740	32080	230828	92540
2008-11-06	31060	31280	31060	31060	56908	91862
2008-11-07	29540	30330	29540	29780	193442	93806
2008-11-10	30480	31000	30350	31000	160826	91088
2008-11-11	29800	30040	29290	29320	202828	103114
2008-11-12	28600	29250	28600	29240	207440	94550
2008-11-13	28700	29390	28280	29070	264502	100806
2008-11-14	29700	30020	29530	30000	184908	95018
2008-11-17	29590	29600	28920	29360	162108	90542
2008-11-18	28980	29400	28880	29010	113128	82124
2008-11-19	29340	29650	29270	29620	54040	73652
2008-11-20	29000	29040	28260	28260	73710	67092
2008-11-21	27000	27370	26640	26950	238908	109030
2008-11-24	27380	27380	26520	26610	266984	120196
2008-11-25	27900	27900	27570	27740	199904	136364
2008-11-26	27700	27960	27510	27830	177374	143880
2008-11-27	28300	28780	28120	28350	228566	143380
2008-11-28	28480	28500	27540	27870	248692	148338
2008-12-01	27600	28050	27260	28040	225720	152936
2008-12-02	27390	27770	27030	27080	317868	157190
2008-12-03	27180	27250	26700	26820	263234	169026
2008-12-04	26230	26320	25900	25900	147736	169422
2008-12-05	24900	24950	24700	24700	19022	165146
2008-12-08	23260	25350	23260	25130	522396	160362
2008-12-09	25400	25400	23920	24130	415556	161176
2008-12-10	24210	25350	24020	25300	390628	166518
2008-12-11	25010	25480	24770	25230	300598	162074
2008-12-12	25010	25240	24110	24280	291944	154070
2008-12-15	24990	25580	24700	25390	143130	143200
2008-12-16	24550	24800	24310	24700	105464	123092
2008-12-17	23910	24080	23430	23710	380588	149776
2008-12-18	23520	23590	22790	22870	417268	178352
2008-12-19	22320	22670	22320	22640	273330	168708
2008-12-22	23100	23350	22980	23350	283792	170488
2008-12-23	23070	23280	22770	22890	309740	171814
2008-12-24	22400	23180	22400	23080	324488	174696
2008-12-25	22800	23150	22780	22880	193144	168840
2008-12-26	22990	23010	22210	22380	289324	178558
2008-12-29	23200	23210	22660	22910	254372	177600
2008-12-30	22750	23180	22620	22930	236010	175442
2008-12-31	23080	23840	22980	23840	294720	175854
2009-01-05	24810	24810	24530	24810	92820	163072
2009-01-06	25050	26240	24930	26240	172126	152532
2009-01-08	26230	26950	25360	25760	620556	132702
2009-01-09	25810	27280	25770	27280	392714	122972
2009-01-12	27930	28140	27700	28140	62410	108106
2009-01-13	26790	27370	26790	26790	178938	88200
2009-01-14	27580	28070	26740	27540	427718	95124
2009-01-15	27100	27300	26210	26390	386220	104858
2009-01-16	26880	27770	26670	27470	470404	110934
2009-01-19	27610	28420	27590	27930	438590	113412
2009-01-20	27800	27940	27380	27800	392774	114748
2009-01-21	27180	27450	27070	27220	266166	116522
2009-01-22	26950	27080	25950	26420	344388	111264
2009-01-23	25600	25850	25210	25830	232380	116730
2009-02-02	25980	25980	24940	25150	203750	118090
2009-02-03	25440	26490	25380	26490	272432	131560
2009-02-04	27050	27580	26810	27110	416070	123402
2009-02-05	27120	27790	26880	27330	383312	129360
2009-02-06	27280	28820	27280	28620	406176	130572
2009-02-09	29290	29510	29120	29510	130080	114306
2009-02-10	29510	29870	28980	29540	199920	93464
2009-02-11	28750	28830	27920	27920	96438	78366
2009-02-12	28130	28590	27600	28370	583246	169120
2009-02-13	28550	28750	28230	28440	426662	169100
2009-02-16	28000	28110	27110	27390	362772	168076
2009-02-17	27290	27860	26840	27390	469854	176536
2009-02-18	26150	26750	26050	26420	438800	164216
2009-02-19	26760	27090	26410	26700	412296	165462
2009-02-20	27050	27150	26520	26540	276300	160530
2009-02-23	26180	27340	26150	27280	362428	168302
2009-02-24	26780	26930	26290	26550	343944	158014
2009-02-25	27930	27930	27380	27500	251810	149780
2009-02-26	27890	28450	27700	27820	375062	149410
2009-02-27	28280	28380	27670	27850	345902	145718
2009-03-02	27740	27770	27300	27640	258974	152158
2009-03-03	27410	28140	27210	28030	353510	162834
2009-03-04	28500	29240	28500	29240	339384	165426
2009-03-05	30580	30600	29470	29500	329634	134886
2009-03-06	29500	29980	29400	29800	208710	122062
2009-03-09	30000	30020	29000	29010	124422	107338
2009-03-10	29110	29510	28960	29230	89932	99856
2009-03-11	29500	29620	28930	29030	395038	170998
2009-03-12	28630	28900	28460	28760	396860	171662
2009-03-13	29100	29200	28750	28830	380192	170184
2009-03-16	29030	29760	28920	29740	371310	190004
2009-03-17	30200	30830	30130	30450	473684	196340
2009-03-18	30360	30880	30330	30570	448602	198018
2009-03-19	30880	31220	30780	30990	405314	196306
2009-03-20	31800	32520	31600	32520	476144	187136
2009-03-23	32580	34250	32350	33510	623242	171086
2009-03-24	33560	34250	32650	32850	683890	156926
2009-03-25	32730	33030	32390	32520	494692	159464
2009-03-26	32750	34000	32720	33860	536302	173712
2009-03-27	34070	34580	32850	33220	582338	154310
2009-03-30	33100	33740	32850	33140	394068	150138
2009-03-31	32940	33630	32530	33520	259984	144466
2009-04-01	33080	33770	32900	33000	585796	179588
2009-04-02	33550	34170	33380	34140	600070	193808
2009-04-03	34490	34490	33770	33990	523238	181314
2009-04-07	34870	35760	34560	35760	454448	200084
2009-04-08	35660	36070	34980	35300	788916	208726
2009-04-09	35840	36910	35800	36800	713958	220104
2009-04-10	37720	38190	37630	38190	384384	216682
2009-04-13	40620	40620	39140	40190	793706	200790
2009-04-14	40390	40500	38000	38580	952754	189282
2009-04-15	38500	39780	38290	39360	833502	187284
2009-04-16	40690	40980	40050	40290	641074	167830
2009-04-17	39820	40170	39130	39290	442852	166806
2009-04-20	39500	39820	38910	39100	364570	162782
2009-04-21	37730	37870	37370	37370	77318	150940
2009-04-22	37310	38100	36230	36400	362752	126188
2009-04-23	36300	36720	35380	36610	821622	159934
2009-04-24	35500	35950	34890	34980	869400	182038
2009-04-27	35670	35820	34100	34510	865656	181740
2009-04-28	34800	35220	33990	34130	966864	188914
2009-04-29	33990	34980	33440	34880	981826	195834
2009-04-30	35640	36200	35310	36200	894154	187524
2009-05-04	37500	37860	37360	37860	190436	199950
2009-05-05	38330	38680	37300	37390	1022310	212166
2009-05-06	36880	38100	36780	37980	907034	234696
2009-05-07	39200	39300	38140	38220	979588	222298
2009-05-08	38620	38930	37610	38910	1028634	233158
2009-05-11	38150	38260	36700	36790	910042	228402
2009-05-12	37130	37360	36390	36770	1049590	228322
2009-05-13	36990	37460	36750	37380	959626	234084
2009-05-14	36000	36090	35420	35500	647160	226446
2009-05-15	36050	36280	35320	35890	847670	230626
2009-05-18	35300	35470	34600	35250	794412	233984
2009-05-19	36200	36860	35840	36860	565704	217038
2009-05-20	36580	37000	36360	36570	723432	205392
2009-05-21	36570	36890	36020	36050	672686	185490
2009-05-22	36000	36300	35620	36270	529664	174450
2009-05-25	36650	36910	36440	36780	319670	159396
2009-05-26	36950	37160	36380	36390	207984	146768
2009-05-27	37010	37180	36810	37180	132862	125172
2009-06-01	38190	39220	38080	39210	474398	185432
2009-06-02	40300	40620	39560	39730	1018656	201004
2009-06-03	39950	40750	39790	40720	877726	241334
2009-06-04	39200	39710	39180	39580	848816	222304
2009-06-05	40800	41260	40710	41180	718878	217832
2009-06-08	40800	41160	40360	40480	741798	231478
2009-06-09	41080	41340	40220	40980	1004942	235016
2009-06-10	42180	42180	41520	41730	889886	224948
2009-06-11	41800	41880	41400	41560	683160	229584
2009-06-12	42150	42290	41220	41350	735004	215858
2009-06-15	40820	40870	39670	39770	539912	205348
2009-06-16	39000	39550	38840	39350	718626	187942
2009-06-17	38990	39420	38550	39390	667348	189528
2009-06-18	39300	39470	38970	39230	539980	179890
2009-06-19	39330	39430	38980	39030	342756	164710
2009-06-22	38550	38550	38130	38170	184598	141834
2009-06-23	37110	38340	37010	38340	171560	125450
2009-06-24	38320	39080	38010	39060	146786	111270
2009-06-25	39240	39620	38880	39310	131630	92078
2009-06-26	39710	40410	39600	40390	88236	81468
2009-06-29	40370	40760	40100	40280	63336	75802
2009-06-30	40510	41050	40510	40890	931954	259310
2009-07-01	39980	40450	39800	40370	770000	269532
2009-07-02	40750	41040	40070	40150	857594	261930
2009-07-03	39800	40350	39550	39760	1018068	244604
2009-07-06	39330	39500	38610	38670	773336	252372
2009-07-07	39100	39250	38750	39120	774070	248186
2009-07-08	38390	38980	38310	38860	751516	254646
2009-07-09	38380	39440	38380	39370	806202	265978
2009-07-10	39670	39980	39220	39380	847418	236064
2009-07-13	39690	39900	38870	38900	727520	239400
2009-07-14	39490	39840	39260	39700	803814	232298
2009-07-15	40220	41520	40220	41340	737902	223570
2009-07-16	41900	42290	41390	41540	847210	214764
2009-07-17	41780	41920	41390	41750	594950	202798
2009-07-20	42220	43610	42220	43510	447954	169246
2009-07-21	43300	43540	42890	43020	201860	151646
2009-07-22	43000	43650	42710	42980	136286	135358
2009-07-23	43980	44090	43180	43390	998968	286462
2009-07-24	43600	43780	43140	43700	997216	296914
2009-07-27	43980	44980	43780	44930	1042578	314000
2009-07-28	44670	44950	44430	44830	833398	308604
2009-07-29	44380	44520	42450	42870	1193090	296398
2009-07-30	42930	43280	42690	43140	963402	291920
2009-07-31	44400	45170	44380	45170	556036	274136
2009-08-03	46670	47880	46500	47200	936764	241490
2009-08-04	48550	48750	46760	47770	1015102	247460
2009-08-05	48700	48950	47730	48000	1113608	254694
2009-08-06	48000	48350	47200	47900	1072642	252158
2009-08-07	47020	47290	46600	46620	986678	244682
2009-08-10	47180	48740	46850	48690	885238	244628
2009-08-11	48160	48640	47880	48480	773336	228040
2009-08-12	48200	48230	47470	47590	723744	225442
2009-08-13	49050	50280	49000	49880	718774	180242
2009-08-14	50790	51290	49810	50160	643298	184316
2009-08-17	48000	48200	47790	47790	164846	166916
2009-08-18	48200	48400	47610	48130	362870	158404
2009-08-19	48290	48340	46000	46560	330128	142296
2009-08-20	47500	47770	46680	47620	224840	110528
2009-08-21	46890	47350	46580	46700	683016	160180584448
2009-08-24	49240	49240	49200	49240	89416	22013796352
2009-08-25	49260	49650	48920	49400	694566	171271716864
2009-08-26	48970	50150	48920	49990	565758	140418220032
2009-08-27	49700	49950	49400	49690	561118	139372265472
2009-08-28	50700	50970	50490	50710	511142	129608605696
2009-08-31	51280	51330	48960	49310	864218	214762881024
2009-09-01	49310	49500	48770	49390	626632	154214400000
2009-09-02	47770	48000	46930	47290	636548	151297343488
2009-09-03	47560	48870	47380	48650	695160	167039926272
2009-09-04	48920	50080	48560	49480	766262	188876488704
2009-09-07	49290	49720	48990	49520	550864	136035368960
2009-09-08	49260	49850	49120	49840	433312	107184324608
2009-09-09	50420	50850	50020	50120	543936	137008152576
2009-09-10	49980	50500	49610	50190	546002	136537489408
2009-09-11	49320	50160	49140	49200	568662	141194903552
2009-09-14	47490	47880	47160	47610	459822	109216546816
2009-09-15	48110	48450	47930	48380	407216	98191073280
2009-09-16	49000	49130	48700	48770	403262	98563727360
2009-09-17	50000	50040	49560	49650	345240	85904154624
2009-09-18	49280	49500	48680	48690	327502	80444276736
2009-09-21	47850	48840	47700	48780	391240	94622113792
2009-09-22	48850	48940	48280	48650	353936	86126190592
2009-09-23	48980	48980	48130	48220	412986	100154974208
2009-09-24	48000	48350	47560	48210	474394	113716707328
2009-09-25	47000	47330	46780	47220	385100	90592657408
2009-09-28	47110	47240	45570	45890	348730	80849240064
2009-09-29	46350	46480	45950	46470	202496	46819442688
2009-09-30	46600	48100	46410	48050	367328	87019806720
2009-10-09	49330	49880	48830	48850	302290	74478968832
2009-10-12	49060	49360	48750	49020	390986	95961153536
2009-10-13	49000	49070	48620	48890	298828	72996323328
2009-10-14	48420	49240	48360	49100	343842	83969212416
2009-10-15	49300	49680	48630	48710	445788	109502283776
2009-10-16	49210	49260	48510	48780	350444	85587124224
2009-10-19	48500	49610	48420	49500	447814	110238154752
2009-10-20	50380	50570	49730	50210	501592	125823713280
2009-10-21	49950	50260	49750	50030	389786	97432330240
2009-10-22	50890	51100	50450	50460	435346	110653521920
2009-10-23	50800	51420	50700	51330	369238	94247018496
2009-10-26	51170	51940	51060	51860	387124	99883589632
2009-10-27	51000	51300	50930	51160	280556	71731150848
2009-10-28	51090	51840	50800	51280	414762	106497916928
2009-10-29	50380	50560	49900	50030	367668	92185796608
2009-10-30	51450	51540	51120	51200	265686	68124360704
2009-11-02	50430	50860	50150	50800	261208	65983221760
2009-11-03	50700	51100	50650	50760	207510	52783661056
2009-11-04	51010	51400	51010	51130	202882	51944357888
2009-11-05	50910	51080	50650	50710	157508	40003919872
2009-11-06	50880	51270	50870	51140	151748	38797987840
2009-11-09	51360	51800	51250	51550	189326	48704225280
2009-11-10	51450	51580	50780	50860	241582	61788282880
2009-11-11	51170	51260	50760	50910	239640	61148848128
2009-11-12	51300	51380	50980	51250	227662	58258542592
2009-11-13	50650	51270	50650	51180	227826	58076110848
2009-11-16	51510	52950	51380	52750	459328	120217100288
2009-11-17	53800	53840	53130	53200	282928	75553562624
2009-11-18	53570	53950	53350	53940	283770	76049186816
2009-11-19	53650	53760	53300	53540	246700	66036088832
2009-11-20	53500	53880	53410	53690	198206	53170839552
2009-11-23	54230	55060	54200	55020	189560	51910877184
2009-11-24	54510	54880	53810	53880	251236	68315004928
2009-11-25	54360	54730	54200	54680	170160	46338621440
2009-11-26	55080	55500	54610	54900	153504	42256629760
2009-11-27	54400	54690	53390	53700	423260	114470125568
2009-11-30	54620	55130	54520	54830	300114	82304114688
2009-12-01	55350	55430	54810	54980	272264	74934042624
2009-12-02	55650	55850	55370	55630	295076	82053840896
2009-12-03	55880	56170	55500	55930	292138	81688477696
2009-12-04	55630	55950	55450	55920	245218	68260163584
2009-12-07	55780	55950	55580	55780	247908	69139865600
2009-12-08	55910	56070	55690	55840	190998	53336723456
2009-12-09	55000	55180	54500	54620	253548	69613461504
2009-12-10	54620	54750	53480	54130	361578	97763442688
2009-12-11	54100	54390	53840	54270	220122	59590414336
2009-12-14	54350	55130	54010	54990	321052	87547494400
2009-12-15	55010	55340	54900	55110	234588	64633843712
2009-12-16	55020	55450	54950	55320	192422	53184282624
2009-12-17	55900	56180	55460	55670	237836	66366808064
2009-12-18	54850	55540	54840	55500	194918	53884338176
2009-12-21	55600	55850	55340	55700	191730	53303414784
2009-12-22	55500	55770	55260	55320	164854	45761003520
2009-12-23	55540	55730	55130	55610	186414	51714359296
2009-12-24	56200	57150	55960	57110	246984	69785509888
2009-12-25	57270	57720	57110	57630	105148	30180616192
2009-12-28	57920	59180	57750	58530	291064	85199192064
2009-12-29	58450	58670	58130	58590	201684	58916323328
2009-12-30	58420	59250	58280	59130	247590	72765112320
2009-12-31	59340	60020	59270	60020	259676	77512826880
2010-01-04	60150	60710	59820	60030	285600	86217531392
2010-01-05	60450	60670	59900	60590	270286	81582260224
2010-01-06	60660	61940	60510	61630	317130	97363124224
2010-01-07	62070	63450	60510	61170	585286	181045460992
2010-01-08	61200	61460	59680	60690	533576	161416544256
2010-01-11	61550	62520	61530	62170	313530	97178796032
2010-01-12	61520	61850	61050	61700	269398	82820710400
2010-01-13	59500	60480	58770	59770	379902	113707556864
2010-01-14	61010	61240	60600	60750	180786	55038087168
2010-01-15	60710	60960	60170	60510	157256	47628386304
2010-01-18	60000	60950	59960	60880	114758	34749386752
2010-01-19	61220	61820	61200	61790	252200	77617217536
2010-01-20	62130	62240	60980	61000	309334	95127126016
2010-01-21	60800	61230	60300	60970	354376	107714461696
2010-01-22	59580	59970	58600	59360	446150	132454400000
2010-01-25	59780	60060	59280	59930	316838	94575616000
2010-01-26	60430	60450	59180	59210	357058	106720690176
2010-01-27	59550	59850	59110	59530	336408	100160921600
2010-01-28	57500	57980	57050	57480	517296	148981579776
2010-01-29	56780	56880	55390	55570	533156	149746696192
2010-02-01	55050	55280	53360	54470	613814	166163251200
2010-02-02	55210	55490	54110	54300	459288	125842513920
2010-02-03	55070	56000	54560	55890	521488	144308912128
2010-02-04	53700	54460	53420	54000	448664	121016508416
2010-02-05	52280	52350	51360	51980	397578	103140196352
2010-02-08	52420	53280	52310	52560	287140	75587428352
2010-02-09	52410	53390	51980	53200	398498	105283428352
2010-02-10	54000	54890	53650	54660	369934	100147666944
2010-02-11	54890	55670	54810	55390	255914	70843523072
2010-02-12	56590	56700	55880	56410	214074	60248047616
2010-02-22	59990	60000	58950	59010	183196	54305521664
2010-02-23	58810	59130	58260	58890	150202	44076212224
2010-02-24	57800	58460	57650	58320	250594	72840970240
2010-02-25	58450	58950	57880	58010	347708	101469118464
2010-02-26	58210	58560	57910	58190	293268	85401755648
2010-03-01	61150	61150	60100	60780	441518	133729026048
2010-03-02	60190	60280	59120	59170	362298	108210429952
2010-03-03	60000	60050	59410	59660	290284	86687326208
2010-03-04	59870	60380	59400	59410	405516	121407414272
2010-03-05	59380	59970	59140	59870	360530	107354513408
2010-03-08	60210	60780	60050	60690	311090	94065909760
2010-03-09	60300	60520	59980	60270	287352	86596337664
2010-03-10	60310	60740	60300	60620	252260	76372983808
2010-03-11	60180	60300	59200	59310	387696	115780861952
2010-03-12	59800	59800	59210	59590	293558	87331373056
2010-03-15	59390	59440	58280	58380	347316	101770805248
2010-03-16	57950	58850	57760	58800	343412	100223262720
2010-03-17	59280	60200	59160	60140	297218	88661573632
2010-03-18	60000	60310	59460	59540	321864	96278061056
2010-03-19	59690	60490	59600	60230	253090	76043051008
2010-03-22	59500	59900	59410	59530	194780	58074042368
2010-03-23	59980	60180	59510	59560	205702	61560348672
2010-03-24	59620	59890	59030	59300	200252	59557568512
2010-03-25	59300	59420	58900	59320	192820	57040723968
2010-03-26	59350	60180	59170	60160	156490	46773972992
2010-03-29	61020	62280	61000	62100	347136	107233206272
2010-03-30	62000	62480	61800	62050	383356	119109984256
2010-03-31	62500	62570	61600	61630	325470	100854161408
2010-04-01	61810	62800	61700	62520	342966	106985340928
2010-04-02	62710	63120	62400	63100	290558	91112988672
2010-04-06	63100	63720	62980	63370	338164	107171717120
2010-04-07	63360	63450	62850	63110	278666	87979540480
2010-04-08	62710	62770	62080	62090	265748	82891292672
2010-04-09	62580	62990	62530	62930	249682	78388183040
2010-04-12	63150	63790	62780	62930	309684	97968037888
2010-04-13	62420	62780	62200	62480	295058	92173221888
2010-04-14	63030	63250	62540	62580	247050	77704167424
2010-04-15	62860	63100	62520	62590	280958	88218370048
2010-04-16	62700	62800	62200	62350	234972	73336709120
2010-04-19	61150	61250	60020	60070	332828	100791681024
2010-04-20	60640	60850	60450	60800	252638	76605947904
2010-04-21	60640	61010	60330	60930	293244	88933244928
2010-04-22	60600	61080	60430	60660	241354	73304743936
2010-04-23	60740	61050	60570	60600	215472	65503420416
2010-04-26	61410	61680	61280	61450	150236	46160445440
2010-04-27	61100	61220	60350	60530	156210	47408668672
2010-04-28	58610	58940	57960	58450	296764	86905757696
2010-04-29	58860	59150	58720	58830	243108	71627816960
2010-04-30	59000	59370	58180	58740	405156	118941024256
2010-05-04	58110	58360	57760	58180	296004	86022283264
2010-05-05	56500	56920	56220	56880	306942	86845235200
2010-05-06	56900	57520	56010	56030	495446	140811599872
2010-05-07	55290	55690	54430	54540	580912	159835947008
2010-05-10	56020	56760	55660	56680	536638	150632235008
2010-05-11	56680	57000	55420	55720	562498	158344413184
2010-05-12	55590	56550	55550	55970	577088	161570963456
2010-05-13	56300	56820	56200	56740	411162	116170874880
2010-05-14	56440	56650	56150	56360	362884	102384967680
2010-05-17	55030	55180	53590	53590	386272	104818745344
2010-05-18	53000	53940	52000	53730	654328	173250838528
2010-05-19	52480	53650	51820	53130	663350	175172943872
2010-05-20	53560	54380	53430	53980	499512	134729449472
2010-05-21	53190	53970	52750	53670	542860	144856907776
2010-05-24	54600	55270	54230	55230	391512	107255390208
2010-05-25	54620	55000	54130	54140	347128	94698872832
2010-05-26	54930	55060	54550	54890	185318	50800869376
2010-05-27	54450	55370	54310	55300	362270	99246317568
2010-05-28	55820	56050	55560	55800	343376	95795855360
2010-05-31	55320	55800	55040	55050	374814	103968071680
2010-06-01	54670	54880	54000	54100	474590	129187504128
2010-06-02	54220	54380	52520	53330	752414	201006186496
2010-06-03	54000	54140	53380	53820	580298	156238774272
2010-06-04	52440	53090	52320	52990	645076	170134306816
2010-06-07	50100	50100	50100	50100	24668	6179334144
2010-06-08	49550	50050	48800	49470	771642	190660902912
2010-06-09	49530	50520	49190	50380	701938	174725824512
2010-06-10	50210	51040	49920	50620	602078	151892770816
2010-06-11	51200	51640	51110	51400	475468	122087497728
2010-06-17	52600	52680	51600	51670	352064	91587600384
2010-06-18	51670	51780	50880	50930	487356	125160873984
2010-06-21	51590	53920	51490	53700	674852	177877286912
2010-06-22	52720	53140	52500	52840	497298	131401457664
2010-06-23	52600	53520	52340	53130	540272	143062482944
2010-06-24	53130	53900	53130	53520	449034	120371994624
2010-06-25	53640	53800	52930	53180	348126	92956180480
2010-06-28	54200	54490	53840	53960	309292	83713302528
2010-06-29	53680	53960	52760	52940	208308	55568076800
2010-06-30	51810	51930	51250	51800	488126	125852999680
2010-07-01	51390	51950	51040	51040	589474	151615143936
2010-07-02	51200	52320	51200	52200	596566	154178945024
2010-07-05	52000	52610	51860	52260	486776	127137783808
2010-07-06	51600	52380	51400	52250	561542	145967218688
2010-07-07	52500	52610	52010	52130	413992	108236218368
2010-07-08	53300	53460	52970	52990	417750	111114477568
2010-07-09	53090	53800	52950	53640	437496	116837040128
2010-07-12	53630	53750	53010	53060	410694	109772562432
2010-07-13	53200	53200	52250	52290	440522	116008484864
2010-07-14	52920	53200	52710	52910	397290	105249980416
2010-07-15	52570	53520	52440	52870	425586	112594984960
2010-07-16	53110	53260	52510	53120	399046	105683083264
2010-07-19	51910	52450	51910	52320	386906	101017960448
2010-07-20	52340	53130	52340	53060	330972	87330816000
2010-07-21	53300	53600	53250	53350	324946	86831685632
2010-07-22	53810	53980	53600	53930	356960	95983820800
2010-07-23	54800	55490	54690	55400	361868	99713417216
